participant_id,c_utts,c_form,c_gloss,c_obj,C_Pret,context,p_utts,p_form,p_gloss,p_obj,id,C_wpu
102,NA,NA,NA,NA,NA,NA,because you were small and got to wear it.,NA,NA,NA,11020700001,0
102,NA,NA,NA,NA,NA,NA,now you're a big boy.,NA,NA,NA,11020700010,0
102,they're almost gone!,Point~,Leaves,Leaves,NA,NA,NA,NA,NA,NA,11020700100,3
102,NA,NA,NA,NA,NA,NA,more what babe?,NA,NA,NA,11020701000,0
102,NA,NA,NA,NA,NA,NA,oops.,NA,NA,NA,11020701001,0
102,NA,NA,NA,NA,NA,NA,uhoh.,NA,NA,NA,11020701002,0
102,NA,NA,NA,NA,NA,NA,more what sweetie?,NA,NA,NA,11020701003,0
102,NA,NA,NA,NA,NA,NA,more what?,NA,NA,NA,11020701004,0
102,NA,NA,NA,NA,NA,NA,more what?,SIGN,More,NA,11020701005,0
102,NA,NA,NA,NA,NA,NA,more drink?,SIGN~-SIGN,More-Drink,NA,11020701006,0
102,NA,NA,NA,NA,NA,NA,more what?,SIGN,More,NA,11020701007,0
102,NA,NA,NA,NA,NA,NA,you want to go inside?,Point,House,House,11020701008,0
102,NA,NA,NA,NA,NA,NA,you need drink?,SIGN,Drink,NA,11020701009,0
102,NA,NA,NA,NA,NA,NA,we do you need to get another pile of leaves.,NA,NA,NA,11020700101,0
102,NA,NA,NA,NA,NA,NA,more what?,SIGN,More,NA,11020701010,0
102,NA,NA,NA,NA,NA,NA,John I think your sisters are getting cold.,NA,NA,NA,11020701011,0
102,watch out!,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701012,2
102,NA,NA,NA,NA,NA,NA,I think your sisters are getting cold.,NA,NA,NA,11020701013,0
102,watch out mom.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701014,3
102,NA,NA,NA,NA,NA,NA,"well, I think we're going to have to go in in a couple minutes.",NA,NA,NA,11020701015,0
102,NA,NA,NA,NA,NA,NA,ok?,NA,NA,NA,11020701016,0
102,watch out mom.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701017,3
102,NA,NA,NA,NA,NA,NA,thank+you.,NA,NA,NA,11020701018,0
102,thank+you mama.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701019,2
102,NA,NA,NA,NA,NA,NA,that is almost gone.,NA,NA,NA,11020700102,0
102,NA,NA,NA,NA,NA,NA,you're welcome bud.,NA,NA,NA,11020701020,0
102,this ### is in the way.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701021,6
102,NA,NA,NA,NA,NA,NA,don't go down there Kiley.,Shake,No,NA,11020701022,0
102,NA,NA,NA,NA,NA,NA,ok?,NA,NA,NA,11020701023,0
102,that's ###.,Point,Neighbor's yard,Neighbor's yard,NA,NA,you're the first kid to realize that that's broken.,NA,NA,NA,11020701024,2
102,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701025,1
102,let's get some water out of there.,Point,Fake well in neighbor's yard,Fake well in neighbor's yard,NA,NA,NA,NA,NA,NA,11020701026,7
102,NA,NA,NA,NA,NA,NA,"yeah, it's like a little well.",NA,NA,NA,11020701027,0
102,what's in the well?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701028,4
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11020701029,0
102,NA,NA,NA,NA,NA,NA,good job.,NA,NA,NA,11020700103,0
102,what's in the well?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701030,4
102,NA,NA,NA,NA,NA,NA,it's like a little well.,NA,NA,NA,11020701031,0
102,NA,NA,NA,NA,NA,NA,and you draw water after the rain.,NA,NA,NA,11020701032,0
102,NA,NA,NA,NA,NA,NA,they have flowers in it though.,NA,NA,NA,11020701033,0
102,NA,NA,NA,NA,NA,NA,"oh, are you looking for Chance?",NA,NA,NA,11020701034,0
102,NA,NA,NA,NA,NA,NA,NA,Flip,Where is it?,NA,11020701035,0
102,NA,NA,NA,NA,NA,NA,he's not outside.,Flip~,Where is it?,NA,11020701036,0
102,### come out.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701037,3
102,I like Chance to come out.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701038,6
102,NA,NA,NA,NA,NA,NA,stay right there.,NA,NA,NA,11020701039,0
102,NA,NA,NA,NA,NA,NA,keep coming Kiley.,NA,NA,NA,11020700104,0
102,NA,NA,NA,NA,NA,NA,where are you going?,NA,NA,NA,11020701040,0
102,NA,NA,NA,NA,NA,NA,come here.,NA,NA,NA,11020701041,0
102,chance ### come out.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701042,4
102,NA,NA,NA,NA,NA,NA,###,NA,NA,NA,11020701043,0
102,NA,NA,NA,NA,NA,NA,I know.,NA,NA,NA,11020701044,0
102,NA,NA,NA,NA,NA,NA,sorry John.,NA,NA,NA,11020701045,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701046,1
102,NA,NA,NA,NA,NA,NA,I think we're going to have to put our toys away.,NA,NA,NA,11020701047,0
102,NA,NA,NA,NA,NA,NA,and go inside.,NA,NA,NA,11020701048,0
102,NA,NA,NA,NA,NA,NA,because I think your sisters are getting a little chilly.,NA,NA,NA,11020701049,0
102,NA,NA,NA,NA,NA,NA,keep coming.,NA,NA,NA,11020700105,0
102,NA,NA,NA,NA,NA,NA,maybe we can come out a little later?,NA,NA,NA,11020701050,0
102,how about we play with their toys in the living+room?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701051,10
102,NA,NA,NA,NA,NA,NA,we play with toys in the living+room?,NA,NA,NA,11020701052,0
102,airplane!,Point,Airplane in sky,Airplane in sky,NA,NA,NA,NA,NA,NA,11020701053,1
102,NA,NA,NA,NA,NA,C interrupted M,maybe we can dance to the ### song --,NA,NA,NA,11020701054,0
102,look.,Point~,Airplane in sky,Airplane in sky,NA,NA,NA,NA,NA,NA,11020701055,1
102,look.,Point~,Airplane in sky,Airplane in sky,NA,NA,NA,NA,NA,NA,11020701056,1
102,look.,Point~,Airplane in sky,Airplane in sky,NA,NA,NA,NA,NA,NA,11020701057,1
102,NA,NA,NA,NA,NA,NA,look what?,NA,NA,NA,11020701058,0
102,look mommy.,Point~,Airplane in sky,Airplane in sky,NA,NA,oh!,NA,NA,NA,11020701059,2
102,NA,NA,NA,NA,NA,NA,no.,NA,NA,NA,11020700106,0
102,NA,NA,NA,NA,NA,NA,look at the airplane.,NA,NA,NA,11020701060,0
102,NA,NA,NA,NA,NA,NA,it's going fast.,NA,NA,NA,11020701061,0
102,NA,NA,NA,NA,NA,NA,alright!,NA,NA,NA,11020701062,0
102,NA,NA,NA,NA,NA,NA,let's put the toys away.,NA,NA,NA,11020701063,0
102,NA,NA,NA,NA,NA,NA,###,NA,NA,NA,11020701064,0
102,NA,NA,NA,NA,NA,NA,###,NA,NA,NA,11020701065,0
102,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,11020701066,0
102,NA,NA,NA,NA,NA,NA,hey Em!,NA,NA,NA,11020701067,0
102,NA,NA,NA,NA,NA,NA,no no no sweetie.,Shake,No,NA,11020701068,0
102,NA,NA,NA,NA,NA,NA,huhuh.,$,NA,NA,11020701069,0
102,NA,NA,NA,NA,NA,NA,turn around and come down backwards.,iconic-iconic,around-down,NA,11020700107,0
102,NA,NA,NA,NA,NA,NA,I don't --,$,NA,NA,11020701070,0
102,NA,NA,NA,NA,NA,NA,that's been out here for a while.,$,NA,NA,11020701071,0
102,NA,NA,NA,NA,NA,NA,alright bud.,$,NA,NA,11020701072,0
102,NA,NA,NA,NA,NA,NA,help me put them away?,$,NA,NA,11020701073,0
102,NA,NA,NA,NA,NA,NA,good job!,$,NA,NA,11020701074,0
102,NA,NA,NA,NA,NA,NA,"uh, Emily!",$,NA,NA,11020701075,0
102,NA,NA,NA,NA,NA,NA,I mean Kiley!,$,NA,NA,11020701076,0
102,NA,NA,NA,NA,NA,NA,no no no babe!,$,NA,NA,11020701077,0
102,NA,NA,NA,NA,NA,NA,no.,$,NA,NA,11020701078,0
102,NA,NA,NA,NA,NA,NA,no.,NA,NA,NA,11020701079,0
102,I've only seen a couple more --,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020700108,7
102,NA,NA,NA,NA,NA,NA,huhuh.,$,NA,NA,11020701080,0
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11020701081,0
102,NA,NA,NA,NA,NA,NA,just until we're ready to go inside.,$,NA,NA,11020701082,0
102,NA,NA,NA,NA,NA,Sibs talking to M,NA,NA,NA,NA,11020701083,0
102,that -- that ### put ### away.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701084,7
102,NA,NA,NA,NA,NA,NA,it does!,NA,NA,NA,11020701085,0
102,NA,NA,NA,NA,NA,NA,thank+you for cleaning up!,NA,NA,NA,11020701086,0
102,NA,NA,NA,NA,NA,NA,know what?,NA,NA,NA,11020701087,0
102,NA,NA,NA,NA,NA,NA,now what we need to do is go clean up the sand+box toys.,NA,NA,NA,11020701088,0
102,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701089,1
102,NA,NA,NA,NA,NA,NA,em you know.,NA,NA,NA,11020700109,0
102,NA,NA,NA,NA,NA,NA,why?,NA,NA,NA,11020701090,0
102,NA,NA,NA,NA,NA,NA,because they're all out.,NA,NA,NA,11020701091,0
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11020701092,0
102,NA,NA,NA,NA,NA,NA,aha!,NA,NA,NA,11020701093,0
102,NA,NA,NA,NA,NA,NA,oops.,NA,NA,NA,11020701094,0
102,NA,NA,NA,NA,NA,NA,go follow John.,Point,John,John,11020701095,0
102,NA,NA,NA,NA,NA,NA,where's John Emily?,Point~,John,John,11020701096,0
102,NA,NA,NA,NA,NA,NA,go get John.,NA,NA,NA,11020701097,0
102,NA,NA,NA,NA,NA,NA,there you go.,NA,NA,NA,11020701098,0
102,NA,NA,NA,NA,NA,NA,where's John?,NA,NA,NA,11020701099,0
102,NA,NA,NA,NA,NA,NA,"ok, push your arm up.",NA,NA,NA,11020700011,0
102,NA,NA,NA,NA,NA,NA,don't try to be like your brother.,NA,NA,NA,11020700110,0
102,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,11020701100,0
102,###.,$,NA,NA,NA,NA,NA,NA,NA,NA,11020701101,1
102,NA,NA,NA,NA,NA,NA,"oh no John, you can leave that out there.",Point,ambiguous object by C,ambiguous object by C,11020701102,0
102,NA,NA,NA,NA,NA,NA,that's fine.,NA,NA,NA,11020701103,0
102,NA,NA,NA,NA,NA,NA,just the sand+box toys.,NA,NA,NA,11020701104,0
102,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701105,1
102,NA,NA,NA,NA,NA,NA,why?,NA,NA,NA,11020701106,0
102,NA,NA,NA,NA,NA,NA,because that toy is ok to stay outside.,NA,NA,NA,11020701107,0
102,NA,NA,NA,NA,NA,NA,Emily do not go near those stairs please.,NA,NA,NA,11020701108,0
102,NA,NA,NA,NA,NA,NA,thank+you though John.,NA,NA,NA,11020701109,0
102,I've only seen a couple of more.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020700111,7
102,NA,NA,NA,NA,NA,NA,I appreciate it.,NA,NA,NA,11020701110,0
102,NA,NA,NA,NA,NA,NA,I know the fun toys are already away.,NA,NA,NA,11020701111,0
102,NA,NA,NA,NA,NA,NA,oh good job buddy.,NA,NA,NA,11020701112,0
102,I don't know where to put it.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701113,7
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701114,1
102,NA,NA,NA,NA,NA,NA,good job bud.,NA,NA,NA,11020701115,0
102,NA,NA,NA,NA,NA,NA,you need help?,NA,NA,NA,11020701116,0
102,NA,NA,NA,NA,NA,NA,###,NA,NA,NA,11020701117,0
102,NA,NA,NA,NA,NA,NA,it's too heavy.,NA,NA,NA,11020701118,0
102,NA,NA,NA,NA,NA,NA,you hold that side.,Point,Side of sandbox lid,Side of sandbox lid,11020701119,0
102,NA,NA,NA,NA,NA,NA,you've been doing that too much lately.,NA,NA,NA,11020700112,0
102,NA,NA,NA,NA,NA,NA,I'll hold this side.,NA,NA,NA,11020701120,0
102,NA,NA,NA,NA,NA,NA,ready?,NA,NA,NA,11020701121,0
102,I go over the bridge.,NA,NA,NA,1,NA,NA,NA,NA,NA,11020701122,5
102,NA,NA,NA,NA,NA,NA,"oh, you want to go over the bridge first.",NA,NA,NA,11020701123,0
102,bridge.,NA,NA,NA,1,NA,NA,NA,NA,NA,11020701124,1
102,over water.,NA,NA,NA,1,NA,NA,NA,NA,NA,11020701125,2
102,NA,NA,NA,NA,NA,NA,good job!,NA,NA,NA,11020701126,0
102,NA,NA,NA,NA,NA,NA,alright.,NA,NA,NA,11020701127,0
102,NA,NA,NA,NA,NA,NA,can you help me put it on -- the sand+box?,NA,NA,NA,11020701128,0
102,NA,NA,NA,NA,NA,NA,oops.,NA,NA,NA,11020701129,0
102,NA,NA,NA,NA,NA,NA,come on.,NA,NA,NA,11020700113,0
102,NA,NA,NA,NA,NA,NA,watch out Em.,NA,NA,NA,11020701130,0
102,NA,NA,NA,NA,NA,NA,can you help me?,NA,NA,NA,11020701131,0
102,NA,NA,NA,NA,NA,NA,let's show her that we're --,NA,NA,NA,11020701132,0
102,NA,NA,NA,NA,NA,NA,move your hands.,NA,NA,NA,11020701133,0
102,NA,NA,NA,NA,NA,NA,move your hands.,NA,NA,NA,11020701134,0
102,NA,NA,NA,NA,NA,NA,good job!,NA,NA,NA,11020701135,0
102,NA,NA,NA,NA,NA,NA,alright.,NA,NA,NA,11020701136,0
102,NA,NA,NA,NA,NA,NA,can you put this part down?,Point,Side of sandbox lid,Side of sandbox lid,11020701137,0
102,NA,NA,NA,NA,NA,NA,alright!,NA,NA,NA,11020701138,0
102,NA,NA,NA,NA,NA,NA,good job guys!,NA,NA,NA,11020701139,0
102,I've only seen a couple of more.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020700114,7
102,NA,NA,NA,NA,NA,NA,good job!,NA,NA,NA,11020701140,0
102,NA,NA,NA,NA,NA,NA,alright.,NA,NA,NA,11020701141,0
102,NA,NA,NA,NA,NA,NA,it's time to go in.,NA,NA,NA,11020701142,0
102,NA,NA,NA,NA,NA,NA,oh your --,NA,NA,NA,11020701143,0
102,uhoh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701144,1
102,NA,NA,NA,NA,NA,NA,forgot the soccer ball.,NA,NA,NA,11020701145,0
102,NA,NA,NA,NA,NA,NA,I know.,NA,NA,NA,11020701146,0
102,NA,NA,NA,NA,NA,NA,the garage is so much fun.,NA,NA,NA,11020701147,0
102,NA,NA,NA,NA,NA,NA,"now, I'm not opening this because you're crying Kiley.",NA,NA,NA,11020701148,0
102,NA,NA,NA,NA,NA,NA,here.,NA,NA,NA,11020701149,0
102,NA,NA,NA,NA,NA,NA,turn --,NA,NA,NA,11020700115,0
102,NA,NA,NA,NA,NA,NA,I'll hold the soccer ball.,NA,NA,NA,11020701150,0
102,NA,NA,NA,NA,NA,NA,thank+you.,NA,NA,NA,11020701151,0
102,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701152,1
102,NA,NA,NA,NA,NA,NA,because I'm just going to throw it in there and shut the door before --,NA,NA,NA,11020701153,0
102,NA,NA,NA,NA,NA,NA,look out for fingers.,NA,NA,NA,11020701154,0
102,NA,NA,NA,NA,NA,NA,thank+you John.,NA,NA,NA,11020701155,0
102,NA,NA,NA,NA,NA,NA,I know.,NA,NA,NA,11020701156,0
102,NA,NA,NA,NA,NA,NA,I'm sorry.,NA,NA,NA,11020701157,0
102,NA,NA,NA,NA,NA,NA,I know ### and we get to go play inside.,NA,NA,NA,11020701158,0
102,NA,NA,NA,NA,NA,NA,your nose is just running too much babe.,$,NA,NA,11020701159,0
102,NA,NA,NA,NA,NA,NA,no!,iconic,around,NA,11020700116,0
102,NA,NA,NA,NA,NA,NA,let's go inside.,$,NA,NA,11020701160,0
102,NA,NA,NA,NA,NA,NA,I know this is ###.,$,NA,NA,11020701161,0
102,NA,NA,NA,NA,NA,NA,you can go up the stairs.,$,NA,NA,11020701162,0
102,NA,NA,NA,NA,NA,NA,you're fine.,$,NA,NA,11020701163,0
102,NA,NA,NA,NA,NA,NA,you go up the stairs Em.,$,NA,NA,11020701164,0
102,NA,NA,NA,NA,NA,NA,come here.,$,NA,NA,11020701165,0
102,NA,NA,NA,NA,NA,NA,shh.,$,NA,NA,11020701166,0
102,NA,NA,NA,NA,NA,NA,yeah.,NA,NA,NA,11020701167,0
102,NA,NA,NA,NA,NA,NA,let's get ###,NA,NA,NA,11020701168,0
102,NA,NA,NA,NA,NA,NA,you're just going to sit there?,NA,NA,NA,11020701169,0
102,NA,NA,NA,NA,NA,NA,turn around and come -- turn --,iconic+nod,around+emphasis,NA,11020700117,0
102,NA,NA,NA,NA,NA,NA,come on.,NA,NA,NA,11020701170,0
102,NA,NA,NA,NA,NA,NA,let's go up.,NA,NA,NA,11020701171,0
102,NA,NA,NA,NA,NA,NA,you know what?,NA,NA,NA,11020701172,0
102,NA,NA,NA,NA,NA,NA,I'm just going to carry you up.,NA,NA,NA,11020701173,0
102,are we home+?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701174,3
102,NA,NA,NA,NA,NA,NA,we're home+.,NA,NA,NA,11020701175,0
102,we're home+!,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701176,2
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701177,1
102,we're home+.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701178,2
102,we'll climb up the --,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701179,5
102,NA,NA,NA,NA,NA,NA,no.,NA,NA,NA,11020700118,0
102,NA,NA,NA,NA,NA,NA,"oops, watch out.",NA,NA,NA,11020701180,0
102,NA,NA,NA,NA,NA,NA,good job taking your shoes off bud.,NA,NA,NA,11020701181,0
102,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701182,1
102,NA,NA,NA,NA,NA,NA,"alright, Kiley's asking for more something.",NA,NA,NA,11020701183,0
102,NA,NA,NA,NA,NA,NA,Kiley what do you want?,NA,NA,NA,11020701184,0
102,then I have a car.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701185,5
102,NA,NA,NA,NA,NA,NA,"ooh, this house smells like dirty diapers.",NA,NA,NA,11020701186,0
102,NA,NA,NA,NA,NA,NA,PU.,$,NA,NA,11020701187,0
102,NA,NA,NA,NA,NA,NA,PU.,$,NA,NA,11020701188,0
102,NA,NA,NA,NA,NA,NA,whoo.,$,NA,NA,11020701189,0
102,NA,NA,NA,NA,NA,NA,you know better.,NA,NA,NA,11020700119,0
102,NA,NA,NA,NA,NA,NA,quiet girlygirl.,$,NA,NA,11020701190,0
102,where my mom?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701191,3
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11020701192,0
102,NA,NA,NA,NA,NA,NA,I light that candle because it smells like dirty diapers.,NA,NA,NA,11020701193,0
102,NA,NA,NA,NA,NA,Sibs talking to M,NA,NA,NA,NA,11020701194,0
102,NA,NA,NA,NA,NA,NA,PU!,NA,NA,NA,11020701195,0
102,NA,NA,NA,NA,NA,NA,"ok, you can take it off.",NA,NA,NA,11020701196,0
102,NA,NA,NA,NA,NA,NA,you can --,NA,NA,NA,11020701197,0
102,NA,NA,NA,NA,NA,NA,I'm going to get yours off.,NA,NA,NA,11020701198,0
102,NA,NA,NA,NA,NA,NA,just a second.,NA,NA,NA,11020701199,0
102,NA,NA,NA,NA,NA,NA,so you're sharing your jacket with her.,NA,NA,NA,11020700012,0
102,NA,NA,NA,NA,NA,NA,come on.,NA,NA,NA,11020700120,0
102,NA,NA,NA,NA,NA,NA,where's Kiley?,NA,NA,NA,11020701200,0
102,NA,NA,NA,NA,NA,NA,ah!,NA,NA,NA,11020701201,0
102,NA,NA,NA,NA,NA,NA,what are you doing?,$,NA,NA,11020701202,0
102,NA,NA,NA,NA,NA,NA,huh?,$,NA,NA,11020701203,0
102,NA,NA,NA,NA,NA,NA,come here a second.,$,NA,NA,11020701204,0
102,NA,NA,NA,NA,NA,NA,let's take your jackets off and then I'll get your noses.,$,NA,NA,11020701205,0
102,NA,NA,NA,NA,NA,NA,off.,$,NA,NA,11020701206,0
102,NA,NA,NA,NA,NA,NA,you can get yours off too.,$,NA,NA,11020701207,0
102,NA,NA,NA,NA,NA,NA,well let's take your jacket off and we'll get your nose.,$,NA,NA,11020701208,0
102,NA,NA,NA,NA,NA,NA,yeah your nose is messy yuckies.,$,NA,NA,11020701209,0
102,how about we get a couple toy.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020700121,7
102,NA,NA,NA,NA,NA,NA,watch out Em.,$,NA,NA,11020701210,0
102,NA,NA,NA,NA,NA,NA,alright!,$,NA,NA,11020701211,0
102,NA,NA,NA,NA,NA,NA,let's get your coats.,$,NA,NA,11020701212,0
102,NA,NA,NA,NA,NA,NA,oh it has no juice.,$,NA,NA,11020701213,0
102,NA,NA,NA,NA,NA,NA,it's ok.,$,NA,NA,11020701214,0
102,NA,NA,NA,NA,NA,NA,Kiley.,$,NA,NA,11020701215,0
102,NA,NA,NA,NA,NA,NA,Kiley.,$,NA,NA,11020701216,0
102,NA,NA,NA,NA,NA,NA,you're ok.,$,NA,NA,11020701217,0
102,NA,NA,NA,NA,NA,NA,you're ok.,$,NA,NA,11020701218,0
102,NA,NA,NA,NA,NA,NA,she -- she just ### to you.,$,NA,NA,11020701219,0
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11020700122,0
102,NA,NA,NA,NA,NA,NA,you're ok.,$,NA,NA,11020701220,0
102,NA,NA,NA,NA,NA,NA,alright.,$,NA,NA,11020701221,0
102,NA,NA,NA,NA,NA,NA,shh.,$,NA,NA,11020701222,0
102,NA,NA,NA,NA,NA,NA,"em, do not take anything out of the box.",$,NA,NA,11020701223,0
102,NA,NA,NA,NA,NA,NA,no.,$,NA,NA,11020701224,0
102,NA,NA,NA,NA,NA,NA,that --,$,NA,NA,11020701225,0
102,NA,NA,NA,NA,NA,NA,Emily.,$,NA,NA,11020701226,0
102,NA,NA,NA,NA,NA,NA,no!,$,NA,NA,11020701227,0
102,NA,NA,NA,NA,NA,NA,come here Kiley.,$,NA,NA,11020701228,0
102,NA,NA,NA,NA,NA,NA,your jacket ###,$,NA,NA,11020701229,0
102,how about we get a couple toys.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020700123,7
102,NA,NA,NA,NA,NA,NA,no.,$,NA,NA,11020701230,0
102,this right here.,$,NA,NA,NA,NA,NA,NA,NA,NA,11020701231,3
102,NA,NA,NA,NA,NA,NA,you can't take anything off the shelf.,$,NA,NA,11020701232,0
102,what is this right here?,Point,Spot on floor,Spot on floor,NA,NA,NA,NA,NA,NA,11020701233,5
102,NA,NA,NA,NA,NA,NA,you know.,$,NA,NA,11020701234,0
102,I don't know what it is.,Point~,Spot on floor,Spot on floor,NA,NA,NA,NA,NA,NA,11020701235,6
102,NA,NA,NA,NA,NA,NA,"no, you can't take it off the shelf.",$,NA,NA,11020701236,0
102,right there.,Point~,Spot on floor,Spot on floor,NA,NA,NA,NA,NA,NA,11020701237,2
102,I don't ### right here.,Point~,Spot on floor,Spot on floor,NA,NA,NA,NA,NA,NA,11020701238,5
102,### here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701239,2
102,NA,NA,NA,NA,NA,NA,how about we get a couple toys?,NA,NA,NA,11020700124,0
102,NA,NA,NA,NA,NA,NA,"Johnny, if you turn the Monkey_Song on, maybe the girls will come and dance.",$,NA,NA,11020701240,0
102,NA,NA,NA,NA,NA,NA,do you have your cup?,$,NA,NA,11020701241,0
102,NA,NA,NA,NA,NA,NA,do you have a drink?,$,NA,NA,11020701242,0
102,NA,NA,NA,NA,NA,NA,get your drink.,$,NA,NA,11020701243,0
102,NA,NA,NA,NA,NA,NA,come on.,$,NA,NA,11020701244,0
102,NA,NA,NA,NA,NA,NA,come on.,$,NA,NA,11020701245,0
102,NA,NA,NA,NA,NA,NA,there's your cup!,$,NA,NA,11020701246,0
102,NA,NA,NA,NA,NA,NA,can you step?,$,NA,NA,11020701247,0
102,NA,NA,NA,NA,NA,NA,Kiley.,$,NA,NA,11020701248,0
102,NA,NA,NA,NA,NA,NA,you want a snack?,$,NA,NA,11020701249,0
102,NA,NA,NA,NA,NA,NA,sure!,NA,NA,NA,11020700125,0
102,NA,NA,NA,NA,NA,NA,are you --,$,NA,NA,11020701250,0
102,NA,NA,NA,NA,NA,NA,you're just sitting here waiting?,$,NA,NA,11020701251,0
102,NA,NA,NA,NA,NA,NA,thanks for waiting.,$,NA,NA,11020701252,0
102,NA,NA,NA,NA,NA,NA,I think your sister's want a snack.,$,NA,NA,11020701253,0
102,NA,NA,NA,NA,NA,NA,where's your jacket?,$,NA,NA,11020701254,0
102,NA,point,jacket?,jacket?,NA,NA,NA,NA,NA,NA,11020701255,0
102,NA,NA,NA,NA,NA,NA,thank+you bud.,$,NA,NA,11020701256,0
102,NA,NA,NA,NA,NA,NA,you waiting for your sisters?,$,NA,NA,11020701257,0
102,yeah.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701258,1
102,NA,NA,NA,NA,NA,NA,that's very kind of you.,NA,NA,NA,11020701259,0
102,NA,NA,NA,NA,NA,NA,mommy's just got to um -- rake the leaves.,NA,NA,NA,11020700126,0
102,---,NA,NA,NA,NA,Singing along to CD,NA,NA,NA,NA,11020701260,1
102,NA,NA,NA,NA,NA,NA,ah!,NA,NA,NA,11020701261,0
102,NA,NA,NA,NA,NA,NA,what is that sign?,NA,NA,NA,11020701262,0
102,NA,NA,NA,NA,NA,NA,you want more what babe?,SIGN,more,NA,11020701263,0
102,I was -- I was thinking of drink too.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701264,9
102,NA,NA,NA,NA,NA,NA,what?,$,NA,NA,11020701265,0
102,I want a sippy cup.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701266,5
102,NA,NA,NA,NA,NA,NA,you want a sippy cup?,$,NA,NA,11020701267,0
102,NA,NA,NA,NA,NA,NA,not a big boy cup?,$,NA,NA,11020701268,0
102,NA,NA,NA,NA,NA,NA,do you want a sippy cup today?,$,NA,NA,11020701269,0
102,NA,NA,NA,NA,NA,NA,let's come over here.,NA,NA,NA,11020700127,0
102,yeah.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020701270,1
102,NA,NA,NA,NA,NA,NA,ok.,$,NA,NA,11020701271,0
102,NA,NA,NA,NA,NA,NA,hey girl!,$,NA,NA,11020701272,0
102,---,NA,NA,NA,NA,Singing along to CD,NA,NA,NA,NA,11020701273,1
102,NA,NA,NA,NA,NA,NA,"Emily, yours is the red cup.",$,NA,NA,11020701274,0
102,NA,NA,NA,NA,NA,NA,red cup for Emily.,$,NA,NA,11020701275,0
102,NA,NA,NA,NA,NA,NA,blue cup for Kiley.,$,NA,NA,11020701276,0
102,NA,NA,NA,NA,NA,NA,you want more food?,$,NA,NA,11020701277,0
102,NA,NA,NA,NA,NA,NA,you want a snack?,$,NA,NA,11020701278,0
102,NA,NA,NA,NA,NA,NA,I'll get you a snack.,$,NA,NA,11020701279,0
102,NA,NA,NA,NA,NA,NA,NA,Flip,What is it?,NA,11020700128,0
102,NA,NA,NA,NA,NA,NA,just a second.,$,NA,NA,11020701280,0
102,NA,NA,NA,NA,NA,NA,"alright John, I'll get you a drink too.",$,NA,NA,11020701281,0
102,uhoh.,NA,NA,NA,NA,Talking to sib2,NA,NA,NA,NA,11020701282,1
